Ute	temp	1.8	2015-02-24 22:57:20
Ute	temp	1.8	2015-02-24 22:57:20
Ute	temp	1.8	2015-02-24 22:57:20
Ute	temp	1.8	2015-02-24 22:57:20
Ute	temp	1.8	2015-02-24 22:57:20
Ute	temp	1.8	2015-02-24 23:07:45
Ute	temp	1.7	2015-02-24 23:18:08
Ute	temp	1.7	2015-02-24 23:28:32
Ute	temp	1.7	2015-02-24 23:38:56
Ute	temp	1.6	2015-02-24 23:49:20
Ute	temp	1.7	2015-02-24 23:59:44
Ute	temp	1.7	2015-02-25 00:10:08
Ute	temp	1.6	2015-02-25 00:20:32
Ute	temp	1.6	2015-02-25 00:30:56
Ute	temp	1.6	2015-02-25 00:41:20
Ute	temp	1.4	2015-02-25 00:51:44
Ute	temp	1.7	2015-02-25 01:02:08
Ute	temp	1.7	2015-02-25 01:12:33
Ute	temp	1.8	2015-02-25 01:22:56
Ute	temp	1.9	2015-02-25 01:33:20
Ute	temp	1.9	2015-02-25 01:43:44
Ute	temp	2.1	2015-02-25 01:54:08
Ute	temp	1.9	2015-02-25 02:04:32
Ute	temp	1.7	2015-02-25 02:14:56
Ute	temp	1.7	2015-02-25 02:25:20
Ute	temp	1.9	2015-02-25 02:35:44
Ute	temp	1.8	2015-02-25 02:46:08
Ute	temp	1.8	2015-02-25 02:56:32
Ute	temp	1.8	2015-02-25 02:56:32
Ute	temp	1.8	2015-02-25 03:06:56
Ute	temp	1.7	2015-02-25 03:17:20
Ute	temp	1.6	2015-02-25 03:27:44
Ute	temp	1.7	2015-02-25 03:38:08
Ute	temp	1.4	2015-02-25 03:48:32
Ute	temp	1.2	2015-02-25 03:58:56
Ute	temp	1.3	2015-02-25 04:09:20
Ute	temp	1.5	2015-02-25 04:19:44
Ute	temp	1.4	2015-02-25 04:30:10
Ute	temp	1.5	2015-02-25 04:40:32
Ute	temp	1.4	2015-02-25 04:50:56
Ute	temp	1.4	2015-02-25 05:02:08
Ute	temp	1.3	2015-02-25 05:12:32
Ute	temp	1.3	2015-02-25 05:22:56
Ute	temp	1.2	2015-02-25 05:33:20
Ute	temp	1.2	2015-02-25 05:43:44
Ute	temp	1.4	2015-02-25 05:54:08
Ute	temp	1.4	2015-02-25 06:04:32
Ute	temp	1.3	2015-02-25 06:14:56
Ute	temp	1.3	2015-02-25 06:25:20
Ute	temp	1.3	2015-02-25 06:35:44
Ute	temp	1.1	2015-02-25 06:46:08
Ute	temp	1.2	2015-02-25 06:56:32
Ute	temp	1.2	2015-02-25 07:06:56
Ute	temp	1.2	2015-02-25 07:06:56
Ute	temp	1.3	2015-02-25 07:17:20
Ute	temp	1.5	2015-02-25 07:27:44
Ute	temp	1.6	2015-02-25 07:38:08
Ute	temp	1.7	2015-02-25 07:48:32
Ute	temp	1.8	2015-02-25 07:58:56
Ute	temp	1.7	2015-02-25 08:09:20
Ute	temp	1.7	2015-02-25 08:19:44
Ute	temp	1.9	2015-02-25 08:30:08
Ute	temp	2.1	2015-02-25 08:40:32
Ute	temp	2.3	2015-02-25 08:50:56
Ute	temp	2.3	2015-02-25 09:01:20
Ute	temp	2.6	2015-02-25 09:11:44
Ute	temp	2.2	2015-02-25 09:22:08
Ute	temp	2.6	2015-02-25 09:32:32
Ute	temp	2.6	2015-02-25 09:42:56
Ute	temp	2.6	2015-02-25 09:53:20
Ute	temp	2.8	2015-02-25 10:03:44
Ute	temp	2.6	2015-02-25 10:14:08
Ute	temp	2.9	2015-02-25 10:24:32
Ute	temp	3.2	2015-02-25 10:34:56
Ute	temp	3.4	2015-02-25 10:45:20
Ute	temp	3.2	2015-02-25 10:55:44
Ute	temp	3.6	2015-02-25 11:06:08
Ute	temp	3.2	2015-02-25 11:16:32
Ute	temp	3.7	2015-02-25 11:26:56
Ute	temp	3.9	2015-02-25 11:37:20
Ute	temp	3.9	2015-02-25 11:37:20
Ute	temp	3.9	2015-02-25 11:47:44
Ute	temp	3.6	2015-02-25 11:58:08
Ute	temp	3.5	2015-02-25 12:08:32
Ute	temp	3.4	2015-02-25 12:18:56
Ute	temp	3.4	2015-02-25 12:29:20
Ute	temp	3.6	2015-02-25 12:39:44
Ute	temp	3.6	2015-02-25 12:50:08
Ute	temp	3.6	2015-02-25 13:00:32
Ute	temp	3.2	2015-02-25 13:10:56
Ute	temp	3.2	2015-02-25 13:21:20
Ute	temp	3.3	2015-02-25 13:31:44
Ute	temp	3.4	2015-02-25 13:42:08
Ute	temp	3.3	2015-02-25 13:52:32
Ute	temp	3.3	2015-02-25 14:02:56
Ute	temp	2.9	2015-02-25 14:13:20
Ute	temp	2.6	2015-02-25 14:23:44
Ute	temp	2.8	2015-02-25 14:34:08
Ute	temp	2.8	2015-02-25 14:44:32
Ute	temp	2.4	2015-02-25 14:54:56
Ute	temp	2.3	2015-02-25 15:05:20
Ute	temp	2.6	2015-02-25 15:15:44
Ute	temp	2.8	2015-02-25 15:26:08
Ute	temp	2.6	2015-02-25 15:36:32
Ute	temp	2.3	2015-02-25 15:46:56
Ute	temp	2.2	2015-02-25 15:57:20
Ute	temp	2.0	2015-02-25 16:07:44
Ute	temp	2.0	2015-02-25 16:07:44
Ute	temp	2.0	2015-02-25 16:18:09
Ute	temp	1.6	2015-02-25 16:29:20
Ute	temp	1.5	2015-02-25 16:39:44
Ute	temp	1.2	2015-02-25 16:50:08
Ute	temp	1.4	2015-02-25 17:00:32
Ute	temp	1.2	2015-02-25 17:10:56
Ute	temp	1.2	2015-02-25 17:21:20
Ute	temp	1.1	2015-02-25 17:31:44
Ute	temp	1.0	2015-02-25 17:42:08
Ute	temp	1.1	2015-02-25 17:52:32
Ute	temp	1.1	2015-02-25 18:02:56
Ute	temp	1.2	2015-02-25 18:13:20
Ute	temp	1.2	2015-02-25 18:23:44
Ute	temp	1.1	2015-02-25 18:34:08
